timestamp,x,y,z
2026-06-19T16:32:24.911,192,0,960
2026-06-19T16:32:24.911,192,0,1152
2026-06-19T16:32:24.911,192,0,576
2026-06-19T16:32:25.006,0,0,960
2026-06-19T16:32:25.066,384,-192,960
2026-06-19T16:32:25.832,0,0,576
2026-06-19T16:32:25.832,192,192,1152
2026-06-19T16:32:25.832,192,0,1152
2026-06-19T16:32:26.037,0,192,576
2026-06-19T16:32:26.343,192,192,1152
2026-06-19T16:32:26.344,192,-192,960
2026-06-19T16:32:26.856,192,0,768
2026-06-19T16:32:26.856,192,0,960
2026-06-19T16:32:27.777,0,192,960
2026-06-19T16:32:27.777,192,0,768
2026-06-19T16:32:28.801,0,0,768
2026-06-19T16:32:28.801,192,0,1536
2026-06-19T16:32:28.802,192,0,768
2026-06-19T16:32:28.802,192,0,960
2026-06-19T16:32:29.006,192,-192,960
2026-06-19T16:32:29.007,0,-192,960
2026-06-19T16:32:29.007,192,192,960
2026-06-19T16:32:29.007,192,0,768
2026-06-19T16:32:29.007,192,0,960
2026-06-19T16:32:30.030,0,0,768
2026-06-19T16:32:30.236,192,192,960
2026-06-19T16:32:30.236,0,0,960
2026-06-19T16:32:30.236,192,0,768
2026-06-19T16:32:30.236,192,0,960
2026-06-19T16:32:30.236,192,0,1152
2026-06-19T16:32:30.440,192,0,768
2026-06-19T16:32:33.719,192,0,960
2026-06-19T16:32:34.331,192,0,960
2026-06-19T16:32:34.331,192,192,576
2026-06-19T16:32:34.331,192,192,960
2026-06-19T16:32:34.331,192,0,960
2026-06-19T16:32:34.331,192,0,768
2026-06-19T16:32:34.427,0,0,960
2026-06-19T16:32:34.427,192,0,960
2026-06-19T16:32:34.427,0,0,768
2026-06-19T16:32:34.427,192,0,768
2026-06-19T16:32:34.428,384,0,960
2026-06-19T16:32:34.428,192,0,768
2026-06-19T16:32:34.428,192,192,1152
2026-06-19T16:32:34.428,192,0,960
2026-06-19T16:32:34.428,192,0,576
2026-06-19T16:32:34.428,0,192,960
2026-06-19T16:32:34.428,192,-192,960
2026-06-19T16:32:34.428,192,0,576
2026-06-19T16:32:34.431,384,-192,1152
2026-06-19T16:32:34.432,192,-192,960
2026-06-19T16:32:34.432,384,-192,576
2026-06-19T16:32:34.740,192,0,768
2026-06-19T16:32:34.945,384,-192,1152
2026-06-19T16:32:35.088,192,0,576
2026-06-19T16:32:35.355,192,0,768
2026-06-19T16:32:35.560,192,0,960
2026-06-19T16:32:36.585,192,0,576
2026-06-19T16:32:37.096,192,0,960
2026-06-19T16:32:37.096,384,-192,960
2026-06-19T16:32:37.096,192,0,768
2026-06-19T16:32:37.097,0,-192,960
2026-06-19T16:32:37.097,192,0,960
2026-06-19T16:32:37.193,0,-192,768
2026-06-19T16:32:37.403,192,0,768
2026-06-19T16:32:37.403,0,0,1152
2026-06-19T16:32:37.608,192,0,960
2026-06-19T16:32:37.812,192,192,1152
2026-06-19T16:32:38.100,0,0,1152
2026-06-19T16:32:38.100,192,0,960
2026-06-19T16:32:38.427,-192,192,768
2026-06-19T16:32:38.735,-192,-192,960
2026-06-19T16:32:38.736,-192,-192,1152
2026-06-19T16:32:38.939,192,-192,960
2026-06-19T16:32:39.247,384,0,768
2026-06-19T16:32:39.451,384,192,768
2026-06-19T16:32:39.548,192,192,960
2026-06-19T16:32:39.861,0,0,960
2026-06-19T16:32:39.861,192,0,1152
2026-06-19T16:32:40.065,192,0,768
2026-06-19T16:32:40.578,192,0,1152
2026-06-19T16:32:40.578,192,0,1152
2026-06-19T16:32:40.682,192,192,576
2026-06-19T16:32:40.885,192,-192,1152
2026-06-19T16:32:41.192,192,-192,960
2026-06-19T16:32:41.503,0,0,960
2026-06-19T16:32:41.503,192,0,960
2026-06-19T16:32:41.704,192,0,960
2026-06-19T16:32:42.523,192,0,768
2026-06-19T16:32:42.523,192,0,960
2026-06-19T16:32:42.524,192,-192,768
2026-06-19T16:32:42.524,384,0,960
2026-06-19T16:32:42.933,192,0,1152
2026-06-19T16:32:42.933,192,-192,1152
2026-06-19T16:32:43.100,192,0,768
2026-06-19T16:32:43.278,192,0,1344
2026-06-19T16:32:43.547,192,192,768
2026-06-19T16:32:43.640,0,0,960
2026-06-19T16:32:43.853,192,0,1344
2026-06-19T16:32:44.161,0,0,576
2026-06-19T16:32:44.571,192,0,768
2026-06-19T16:32:44.571,192,-192,960
2026-06-19T16:32:44.776,192,0,576
2026-06-19T16:32:44.981,192,0,1152
2026-06-19T16:32:45.186,192,0,1344
2026-06-19T16:32:45.391,192,0,768
2026-06-19T16:32:45.795,192,0,960
2026-06-19T16:32:45.797,192,0,1344
2026-06-19T16:32:45.927,192,192,768
2026-06-19T16:32:46.210,192,0,960
2026-06-19T16:32:46.517,192,0,960
2026-06-19T16:32:46.594,0,0,576
2026-06-19T16:32:46.828,192,0,960
2026-06-19T16:32:47.029,0,0,1152
2026-06-19T16:32:47.336,192,0,576
2026-06-19T16:32:47.336,192,0,1152
2026-06-19T16:32:47.643,0,0,960
2026-06-19T16:32:47.848,192,0,576
2026-06-19T16:32:47.946,192,0,960
2026-06-19T16:32:48.152,0,0,960
2026-06-19T16:32:48.463,0,0,768
2026-06-19T16:32:48.667,384,-192,1152
2026-06-19T16:32:48.872,192,0,960
2026-06-19T16:32:48.872,192,0,768
2026-06-19T16:32:49.078,384,0,960
2026-06-19T16:32:49.187,0,0,960
2026-06-19T16:32:49.411,-192,0,576
2026-06-19T16:32:49.691,192,192,960
2026-06-19T16:32:49.790,192,0,960
2026-06-19T16:32:50.203,192,0,768
2026-06-19T16:32:50.511,-192,-192,960
2026-06-19T16:32:50.511,192,0,1152
2026-06-19T16:32:50.605,192,0,960
2026-06-19T16:32:51.125,192,0,960
2026-06-19T16:32:51.125,192,0,960
2026-06-19T16:32:51.330,192,0,768
2026-06-19T16:32:51.535,192,0,1344
2026-06-19T16:32:51.740,192,192,768
2026-06-19T16:32:51.839,0,0,960
2026-06-19T16:32:52.149,192,192,960
2026-06-19T16:32:52.353,192,0,1152
2026-06-19T16:32:52.661,192,0,768
2026-06-19T16:32:52.661,384,0,1536
2026-06-19T16:32:52.971,192,0,768
2026-06-19T16:32:53.172,0,0,960
2026-06-19T16:32:53.172,192,0,1152
2026-06-19T16:32:53.492,192,-192,576
2026-06-19T16:32:53.890,192,0,960
2026-06-19T16:32:53.890,192,-192,960
2026-06-19T16:32:54.811,192,0,576
2026-06-19T16:32:54.812,0,0,1152
2026-06-19T16:32:54.812,0,-192,1152
2026-06-19T16:32:54.812,0,-192,768
2026-06-19T16:32:55.016,192,-192,960
2026-06-19T16:32:55.323,0,-384,960
2026-06-19T16:32:55.323,384,-384,960
2026-06-19T16:32:55.630,384,192,768
2026-06-19T16:32:56.041,192,192,768
2026-06-19T16:32:56.041,0,192,1152
2026-06-19T16:32:56.246,192,0,768
2026-06-19T16:32:56.654,192,0,576
2026-06-19T16:32:56.655,0,0,768
2026-06-19T16:32:56.859,0,192,1536
2026-06-19T16:32:56.957,192,0,768
2026-06-19T16:32:56.957,0,192,960
2026-06-19T16:32:57.171,192,-192,1344
2026-06-19T16:32:57.470,192,-192,192
2026-06-19T16:32:57.949,0,-192,1152
2026-06-19T16:32:57.949,192,0,768
2026-06-19T16:32:58.203,192,192,768
2026-06-19T16:32:58.203,384,0,1536
2026-06-19T16:32:58.500,192,0,576
2026-06-19T16:32:58.596,192,0,768
2026-06-19T16:32:58.908,384,0,960
2026-06-19T16:32:59.120,192,0,576
2026-06-19T16:32:59.221,384,192,768
2026-06-19T16:32:59.522,192,-192,1344
2026-06-19T16:32:59.620,192,0,960
2026-06-19T16:32:59.932,192,0,768
2026-06-19T16:33:00.136,192,0,1344
2026-06-19T16:33:00.341,192,0,768
2026-06-19T16:33:00.437,384,192,960
2026-06-19T16:33:00.751,192,0,1152
2026-06-19T16:33:00.956,192,0,576
2026-06-19T16:33:01.054,192,0,960
2026-06-19T16:33:01.261,192,0,960
2026-06-19T16:33:01.570,192,0,576
2026-06-19T16:33:01.775,192,0,960
2026-06-19T16:33:01.979,192,0,576
2026-06-19T16:33:02.076,192,192,576
2026-06-19T16:33:02.175,192,192,1152
2026-06-19T16:33:02.594,192,0,960
2026-06-19T16:33:03.004,0,0,576
2026-06-19T16:33:03.004,192,0,960
2026-06-19T16:33:03.106,384,0,1536
2026-06-19T16:33:03.413,0,0,768
2026-06-19T16:33:03.421,192,0,768
2026-06-19T16:33:03.823,192,-192,1152
2026-06-19T16:33:04.028,-192,0,768
2026-06-19T16:33:04.437,0,192,960
2026-06-19T16:33:04.437,384,0,1728
2026-06-19T16:33:04.438,0,0,576
2026-06-19T16:33:04.745,192,0,768
2026-06-19T16:33:05.023,0,-192,1344
2026-06-19T16:33:05.151,0,0,768
2026-06-19T16:33:05.462,0,0,768
2026-06-19T16:33:05.462,192,384,960
2026-06-19T16:33:05.666,192,-192,768
2026-06-19T16:33:05.763,192,192,768
2026-06-19T16:33:06.076,192,192,960
2026-06-19T16:33:06.281,0,0,960
2026-06-19T16:33:06.485,384,0,768
2026-06-19T16:33:06.691,192,192,768
2026-06-19T16:33:06.997,192,192,768
2026-06-19T16:33:07.202,192,0,1152
2026-06-19T16:33:07.509,192,192,768
2026-06-19T16:33:07.509,0,192,960
2026-06-19T16:33:07.616,192,0,960
2026-06-19T16:33:07.919,192,192,768
2026-06-19T16:33:08.101,192,0,768
2026-06-19T16:33:08.329,192,0,960
2026-06-19T16:33:08.535,0,0,576
2026-06-19T16:33:08.739,0,192,768
2026-06-19T16:33:08.943,192,192,960
2026-06-19T16:33:09.043,192,192,768
2026-06-19T16:33:09.354,192,0,960
2026-06-19T16:33:09.454,384,0,1152
2026-06-19T16:33:09.762,192,0,768
2026-06-19T16:33:09.967,192,192,960
2026-06-19T16:33:10.172,192,192,768
2026-06-19T16:33:10.376,192,0,768
2026-06-19T16:33:10.474,0,-192,960
2026-06-19T16:33:10.786,384,0,1344
2026-06-19T16:33:10.993,384,-192,960
2026-06-19T16:33:11.196,0,0,768
2026-06-19T16:33:11.401,0,192,1152
2026-06-19T16:33:11.605,384,0,960
2026-06-19T16:33:11.811,0,0,576
2026-06-19T16:33:12.015,192,0,1152
2026-06-19T16:33:12.137,192,0,960
2026-06-19T16:33:12.322,192,0,576
2026-06-19T16:33:12.629,0,192,960
2026-06-19T16:33:12.834,192,0,768
2026-06-19T16:33:13.039,0,0,576
2026-06-19T16:33:13.139,192,192,768
2026-06-19T16:33:13.449,192,0,1536
2026-06-19T16:33:13.564,384,-192,1152
2026-06-19T16:33:13.858,192,0,768
2026-06-19T16:33:14.063,192,0,960
2026-06-19T16:33:14.063,192,0,960
2026-06-19T16:33:14.268,192,-192,1152
2026-06-19T16:33:14.480,0,192,768
2026-06-19T16:33:14.677,0,192,768
2026-06-19T16:33:14.775,384,0,960
2026-06-19T16:33:15.087,192,0,960
2026-06-19T16:33:15.292,192,0,768
2026-06-19T16:33:15.496,384,0,1152
2026-06-19T16:33:15.701,192,384,768
2026-06-19T16:33:15.906,192,0,960
2026-06-19T16:33:16.048,384,192,960
2026-06-19T16:33:16.316,0,576,768
2026-06-19T16:33:16.521,192,192,960
2026-06-19T16:33:16.725,192,192,768
2026-06-19T16:33:16.825,192,384,960
